鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
南屯區,房地(土地+建物),臺中市南屯區大墩七街121~150號,24.4,住,,,1020219,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710705,89.02,3,2,2,有,無,有,12000,135,,0.0,0,,RPUNMLLLKHIFFCB47CC
西屯區,建物,臺中市南屯區河南路四段181~210號,0.0,,,,1020301,土地0建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0871103,733.37,0,0,0,無,無,無,230000,314,,0.0,0,,RPTNMLMLKHIFFCB47CC
南屯區,房地(土地+建物),臺中市南屯區河南路四段151~180號,14.8,住,,,1020301,土地1建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861020,131.17,3,2,2,有,有,有,13000,99,,0.0,0,,RPOOMLMLKHIFFCB07CC
南屯區,房地(土地+建物),臺中市南屯區大業路361~390號,92.61,其他,,,1020207,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0830822,53.72,0,1,1,有,無,無,40000,745,,0.0,0,,RPOPMLMLKHIFFCB17CC
北屯區,房地(土地+建物),臺中市北屯區進化北路64巷1~30號,34.2,住,,,1020301,土地2建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700120,97.81,3,2,2,有,無,無,12000,123,,0.0,0,,RPPOMLMLKHIFFBB07CC
北屯區,房地(土地+建物),臺中市北屯區松竹路二段151~180號,1974.0,住,,,1020204,土地1建物1車位0,一層,3,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890302,133.95,3,2,2,有,無,無,24000,179,,0.0,0,,RPVOMLMLKHIFFBB67CC
北屯區,房地(土地+建物),臺中市北屯區和福路271~300號,83.51,商,,,1020301,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0941103,227.02,4,3,3,有,無,無,23000,101,,0.0,0,,RPQQMLMLKHIFFBB37CC
大甲區,房地(土地+建物),臺中市大甲區大智街31~60號,85.22,住,,,1020225,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0780530,120.96,5,2,2,有,無,無,9000,74,,0.0,0,,RPQNMLMLKHIFFBL08CC
沙鹿區,建物,臺中市沙鹿區錦華街1~30號,3738.0,,,,1020401,土地0建物1車位0,四層,4,其他,見其他登記事項,鋼筋混凝土造,0831030,343.98,5,2,6,有,無,無,15000,44,,0.0,0,,RPQOMLNLKHIFFCL38CC
北屯區,房地(土地+建物),臺中市北屯區興安路二段1~30號,41.98,住,,,1020217,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0871118,19.58,0,0,0,無,無,無,18000,919,,0.0,0,"急出租急承租。租賃標的為透天厝,僅租用1樓.",RPRPMLNLKHIFFBB57DC
北屯區,建物,臺中市北屯區太原路三段601~630號,0.0,其他,,,1020125,土地0建物1車位1,一層,15,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980626,39.82,0,0,1,有,有,無,13000,326,坡道平面,32.69,0,租金13000包含管理費及車位,RPQPMLNLKHIFFBB37CC
南區,建物,臺中市南區工學北路61~90號,0.0,,,,1020125,土地0建物0車位0,五層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,16.58,1,0,1,無,有,有,5000,302,,0.0,0,,RPPNMLOLKHIFFAB07CC
南區,建物,臺中市南區工學北路61~90號,0.0,,,,1020124,土地0建物0車位0,七層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,17.48,1,0,1,有,有,有,4500,257,,0.0,0,,RPQNMLOLKHIFFAB17CC
南區,建物,臺中市南區工學北路61~90號,0.0,,,,1020125,土地0建物0車位0,十三層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,16.89,0,0,1,有,有,有,4800,284,,0.0,0,,RPRNMLOLKHIFFAB27CC
南區,建物,臺中市南區工學北路61~90號,0.0,,,,1020205,土地0建物0車位0,九層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,14.66,1,0,1,有,有,有,5000,341,,0.0,0,,RPSNMLOLKHIFFAB37CC
南區,建物,臺中市南區臺中市南區工學北路61~90號,0.0,,,,1020125,土地0建物0車位0,十四層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,19.15,1,0,1,有,有,有,4800,251,,0.0,0,,RPTNMLOLKHIFFAB47CC
太平區,房地(土地+建物),臺中市太平區宜昌路331~360號,6.59,住,,,1020201,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),見其他登記事項,加強磚造,0660203,96.22,3,1,2,有,有,無,7000,73,,0.0,0,,RPTNMLOLKHIFFHL66DC
神岡區,建物,臺中市豐原區神洲路331~360號,56.0,,特定農業區,農牧用地,1020223,土地0建物1車位0,全,3,透天厝,工業用,加強磚造,0611020,56.0,1,1,1,有,無,有,6000,107,,0.0,0,承租二樓部分,RPSNMLPLKHIFFAL48CC
潭子區,土地,聖宮段781~810地號,110.67,住,,,1020210,土地1建物0車位0,,,店面(店鋪),,,,0.0,0,0,1,無,無,無,8000,72,,0.0,0,,RPPOMLPLKHIFFFL78CC
潭子區,土地,聖宮段781~810地號,110.67,住,,,1020210,土地1建物0車位0,,,其他,,,,0.0,4,0,2,有,無,無,5500,50,,0.0,0,,RPQOMLPLKHIFFFL88CC
西區,建物,臺中市西區中美街601~630號,95.0,,,,1020305,土地0建物1車位0,全,3,透天厝,住商用,見其他登記事項,0631016,188.4,0,0,0,無,無,無,30000,159,,0.0,0,,RPQPMLPLKHIFFAB47CC
北屯區,房地(土地+建物),臺中市北屯區梅川東路91~120號,4.57,其他,,,1020221,土地1建物1車位0,三層,17,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0831222,43.92,1,0,1,有,有,有,5000,114,,0.0,0,,RPTOMLPLKHIFFBB77CC
北屯區,土地,崇德段1~30地號,380.74,住,,,1020301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,45000,118,,0.0,0,,RPOPMLPLKHIFFBB37CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段691~720號,0.0,住,,,1020401,土地0建物1車位1,十九層,26,辦公商業大樓,商業用,見其他登記事項,0810829,221.85,0,0,0,無,有,無,21000,95,坡道機械,0.0,0,,RPVPMLPLKHIFFBB08CC
南屯區,房地(土地+建物),臺中市南屯區大墩十二街271~300號,276.0,商,,,1020220,土地1建物2車位0,一層,7,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0811203,138.22,2,1,1,有,有,無,25000,181,,0.0,0,,RPXPMLPLKHIFFCB38CC
西屯區,建物,臺中市西屯區臺中港路三段121~150號,0.0,住,,,1020115,土地0建物1車位0,四層,28,辦公商業大樓,見其他登記事項,見其他登記事項,0810701,170.3,0,0,0,無,有,無,25760,151,,0.0,0,,RPQRMLPLKHIFFCB87CC
西屯區,房地(土地+建物)+車位,臺中市西屯區臺中港路三段121~150號,0.0,住,,,1020201,土地0建物1車位1,十六層,28,辦公商業大樓,見其他登記事項,見其他登記事項,0810701,163.34,0,0,0,無,有,無,28000,171,坡道機械,0.0,0,,RPSRMLPLKHIFFCB08CC
西屯區,房地(土地+建物),臺中市西屯區工業區一路58巷11弄1~30號,4.88,住,,,1020203,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800911,30.64,1,0,1,有,有,有,4800,157,,0.0,0,,RPURMLPLKHIFFCB28CC
南屯區,房地(土地+建物),臺中市南屯區文山七街211~240號,12.1,住,,,1020128,土地1建物1車位0,一層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830523,103.33999999999999,2,1,2,有,有,無,10000,97,,0.0,0,,RPUOMLQLKHIFFCB08CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路151~180號,20.82,其他,,,1020130,土地1建物1車位1,見其他登記事項,28,店面(店鋪),見其他登記事項,鋼骨鋼筋混凝土造,1000110,239.04,0,0,0,無,無,無,300000,1255,坡道平面,2.5,0,,RPTQMLQLKHIFFCB18CC
南屯區,房地(土地+建物),臺中市南屯區東興路二段1~30號,112.43,住,,,1020226,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,75.54,3,2,1,有,無,有,7000,93,,0.0,0,,RPWQMLQLKHIFFCB48CC
北屯區,房地(土地+建物),臺中市北屯區遼陽五街91~120號,19.04,住,,,1020201,土地1建物2車位0,十二層,26,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880709,272.64,3,3,3,有,無,有,28000,103,,0.0,0,,RPVNMLQLKHIFFBB08DC
太平區,房地(土地+建物),臺中市太平區宜昌路301~330號,5.02,住,,,1020210,土地1建物1車位0,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0821231,37.09,1,1,1,有,有,有,4000,108,,0.0,0,,RPOOMLQLKHIFFHL09DC
太平區,房地(土地+建物),臺中市太平區中山路二段259巷21弄31~60號,70.49,,鄉村區,乙種建築用地,1020201,土地1建物1車位0,全,2,透天厝,見其他登記事項,加強磚造,0670110,79.2,3,2,2,有,無,有,9000,114,,0.0,0,,RPTNMLQLKHIFFHL76CC
太平區,房地(土地+建物),臺中市太平區樹德八街20巷1~30號,6.77,住,,,1020310,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0791025,128.6,3,2,2,有,無,無,7000,54,,0.0,0,,RPVNMLQLKHIFFHL96CC
西屯區,房地(土地+建物),臺中市西屯區朝貴路1~30號,76.87,住,,,1020223,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0880108,207.16,5,3,4,有,無,無,32000,154,,0.0,0,,RPTNMLQLKHIFFCB97DC
大里區,房地(土地+建物),臺中市大里區新光路61~90號,713.0,住,,,1020308,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,0771230,177.92,4,2,3,有,無,無,18000,101,,0.0,0,,RPWNMLQLKHIFFGL07DC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南三路331~360號,29.82,商,,,1020204,土地1建物1車位2,十七層,24,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1000615,375.17,4,2,4,有,有,無,40000,107,坡道平面,44.18,0,,RPTQMLRLKHIFFCB38DC
豐原區,土地,西湳北段61~90地號,1465.25,,特定農業區,農牧用地,1020315,土地1建物0車位0,,,其他,,,,0.0,1,1,1,無,無,無,20000,14,,0.0,0,含未登記建物。,RPQNMLRLKHIFFAL58DC
北區,房地(土地+建物),臺中市北區五常街361~390號,3.06,住,,,1020201,土地1建物1車位0,八層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,32.33,1,1,1,有,有,有,8000,247,,0.0,0,套房挑高4米2,RPROMLRLKHIFFBB87DC
北區,房地(土地+建物),臺中市北區五常街361~390號,4.58,住,,,1020210,土地1建物1車位0,十二層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,49.769999999999996,1,1,1,有,有,有,10500,211,,0.0,0,套房挑高4米2,RPTOMLRLKHIFFBB08DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.67,住,,,1020205,土地1建物1車位0,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.119999999999997,1,1,1,有,有,有,8000,266,,0.0,0,套房挑高4米2,RPUOMLRLKHIFFBB18DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.67,住,,,1020210,土地1建物1車位0,五層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,28.33,1,1,1,有,有,有,7000,247,,0.0,0,套房挑高4米2,RPVOMLRLKHIFFBB28DC
北區,房地(土地+建物),臺中市北區五常街361~390號,2.87,住,,,1020201,土地1建物1車位0,四層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,30.310000000000002,1,1,1,有,有,有,8000,264,,0.0,0,套房挑高4米2,RPWOMLRLKHIFFBB38DC
北區,房地(土地+建物),臺中市北區五常街361~390號,3.06,住,,,1020210,土地1建物1車位0,九層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971128,33.839999999999996,1,1,1,有,有,有,8000,236,,0.0,0,套房挑高4米2,RPOPMLRLKHIFFBB67DC
龍井區,房地(土地+建物),臺中市龍井區東海街72巷13弄91~120號,82.07,,山坡地保育區,丙種建築用地,1020205,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼骨鋼筋混凝土造,0840530,136.64,4,2,3,有,無,有,14000,102,,0.0,0,,RPWNMLRLKHIFFCL66CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,5.27,商,,,1020202,土地1建物1車位0,二十一層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,55.019999999999996,0,0,0,無,有,有,16000,291,,0.0,0,,RPUOMLRLKHIFFCB18CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,6.24,商,,,1020206,土地1建物1車位0,十層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,56.49,0,0,0,無,無,有,15000,266,,0.0,0,,RPVOMLRLKHIFFCB28CC
西屯區,建物,臺中市西屯區文心路三段1~30號,59.76,,,,1020218,土地0建物1車位0,十六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,59.76,3,1,1,有,有,有,33000,552,,0.0,0,,RPXOMLRLKHIFFCB48CC
西屯區,建物,臺中市西屯區文心路三段1~30號,53.07,住,,,1020301,土地0建物1車位0,二十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,53.07,2,1,1,有,有,有,27500,518,,0.0,0,,RPOQMLRLKHIFFCB77CC
西屯區,房地(土地+建物),臺中市西屯區永福路121~150號,14.1,住,,,1020218,土地1建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850527,33.14,1,0,1,有,無,有,5500,166,,0.0,0,,RPXQMLRLKHIFFCB68CC
西屯區,房地(土地+建物),臺中市西屯區國安路一段61~90號,13.21,住,,,1020301,土地1建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,146.54,3,2,2,有,無,有,21500,147,,0.0,0,,RPQRMLRLKHIFFCB08CC
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽西街61~90號,1934.0,住,,,1020220,土地1建物1車位1,一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814,72.83,3,2,2,有,有,有,23000,316,坡道平面,18.57,0,,RPXNMLRLKHIFFBB28CC
北屯區,房地(土地+建物)+車位,臺中市北屯區柳陽西街61~90號,1934.0,住,,,1020224,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010814,60.11,3,2,2,有,有,有,25000,416,坡道平面,11.39,0,,RPOOMLRLKHIFFBB47CC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路二段151~180號,6272.43,住,,,1020222,土地1建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961231,43.4,3,2,2,有,有,有,10500,242,,0.0,0,,RPPOMLRLKHIFFBB57CC
北屯區,土地,青雲段871~900地號,247.0,農,,,1020211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,21000,85,,0.0,0,本案租賃包含未辦保存登記建物，約74坪,RPSRMLRLKHIFFBB18CC
南區,建物,臺中市南區工學北路61~90號,0.0,,,,1020201,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850506,19.15,1,0,1,有,有,有,5000,261,,0.0,0,,RPPNMLRLKHIFFAB37CC
西區,建物,臺中市西區向上南路一段151~180號,0.0,住,,,1020206,土地0建物1車位0,見其他登記事項,21,店面(店鋪),住商用,鋼筋混凝土造,0881020,173.59,0,2,1,有,有,無,28000,161,,0.0,0,此租賃不含車位，因此公設面積計算不含車位,RPPQMLRLKHIFFAB67CC
西屯區,建物,臺中市西屯區上石路181巷1~30號,0.0,,,,1020201,土地0建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961012,97.82,2,2,1,有,有,有,18000,184,坡道機械,21.51,0,含管理費車位,RPVNMLSLKHIFFCB28CC
沙鹿區,房地(土地+建物),臺中市沙鹿區大同街1~30號,83.0,住,,,1020221,土地2建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,0830127,293.92,4,2,4,有,無,無,30000,102,,0.0,0,,RPQNMLSLKHIFFCL78CC
沙鹿區,房地(土地+建物),臺中市沙鹿區中山路121~150號,101.0,住,,,1020310,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0941021,164.9,4,3,3,有,無,有,13000,79,,0.0,0,,RPQNMLLJLHIFFCL97CC
西屯區,房地(土地+建物)+車位,臺中市西屯區臺中港路三段121~150號,9.0,住,,,1020222,土地1建物1車位2,十六層,28,辦公商業大樓,見其他登記事項,見其他登記事項,0810701,167.01,0,0,0,無,無,有,30000,180,坡道機械,0.0,0,,RPXOMLLJLHIFFCB77CC
西屯區,房地(土地+建物),臺中市西屯區臺中港路三段128巷1~30號,5.99,其他,,,1020226,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811006,38.05,3,2,2,有,有,有,13500,355,,0.0,0,,RPORMLLJLHIFFCB17CC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,59.76,住,,,1020301,土地1建物1車位0,十一層,,住宅大樓(11層含以上有電梯),,,,59.76,2,1,1,有,無,有,27500,460,,0.0,0,,RPRRMLLJLHIFFCB47CC
東勢區,房地(土地+建物),臺中市東勢區豐勢路151~180號,181.07,住,,,1020226,土地2建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0810413,109.09,2,1,2,有,無,無,33000,303,,0.0,0,續租,RPQNMLMJLHIFFEL38DC
西區,建物,臺中市西區精美街31~60號,399.0,住,,,1011120,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0710907,56.0,0,0,0,無,無,無,19000,339,,0.0,0,,RPTPMLOJLHIFFAB67DC
太平區,建物,臺中市太平區中山路三段31~60號,0.0,住,,,1020218,土地0建物0車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0760619,181.24,0,1,0,有,無,無,18000,99,,0.0,0,,RPRNMLOJLHIFFHL88CC
沙鹿區,房地(土地+建物),臺中市沙鹿區六路九街38巷1~30號,31.41,住,,,1020306,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0931021,221.52,4,2,3,有,無,無,12500,56,,0.0,0,,RPQNMLOJLHIFFCL28CC
西屯區,房地(土地+建物),臺中市西屯區智惠街71巷1~30號,59.0,住,,,1020310,土地1建物1車位0,全,2,透天厝,住家用,見其他登記事項,0000101,89.25,2,2,2,有,無,無,9500,106,,0.0,0,,RPOOMLOJLHIFFCB17CC
西屯區,土地,民安段2011~2040地號,908.98,住,,,1020301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,90000,99,,0.0,0,,RPUOMLOJLHIFFCB77CC
西區,房地(土地+建物),臺中市西區五權路1~30號,98.0,商,,,1020220,土地1建物1車位0,全,4,透天厝,商業用,見其他登記事項,0650930,313.92,0,0,0,無,無,無,32000,102,,0.0,0,,RPVNMLOJLHIFFAB57CC
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,2.05,其他,,,1020205,土地2建物1車位0,十層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,26.53,1,0,1,有,有,有,3000,113,,0.0,0,,RPUOMLOJLHIFFAB57CC
西區,建物,臺中市西區公正路210巷31~60號,0.0,住,,,1020218,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0681208,77.14,3,2,1,有,無,無,12000,156,,0.0,0,,RPOQMLOJLHIFFAB17CC
西區,建物,臺中市西區忠明南路91~120號,10.97,住,,,1020301,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,90.79,2,2,1,有,有,有,28409,313,,0.0,0,租賃範圍不含車位，且無法區分車位面積。續租。含管理費、稅金或水電等費用。,RPOOMLPJLHIFFAB07CC
北區,房地(土地+建物),臺中市北區西屯路ㄧ段421~450號,90.0,住,,,1020226,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0760917,283.38,7,4,4,有,無,無,42000,148,,0.0,0,1F~4F,RPUNMLPJLHIFFBB67CC
南屯區,建物,臺中市南屯區東興路二段211~240號,1109.0,住,,,1020219,土地0建物1車位0,十二層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830817,39.67,1,1,1,無,有,有,7500,189,,0.0,0,,RPRNMLPJLHIFFCB47CC
西屯區,房地(土地+建物),臺中市西屯區逢甲路1~30號,52.0,住,,,1020221,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0841215,221.48,0,0,0,無,有,無,200000,903,,0.0,0,,RPTNMLPJLHIFFCB67CC
西屯區,建物,臺中市西屯區臺中港路三段1~30號,9.91,住,,,1020201,土地0建物1車位1,十九層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980914,44.01,1,2,1,有,有,有,20000,454,坡道平面,30.89,0,,RPUNMLPJLHIFFCB77CC
西屯區,建物,臺中市西屯區文心路二段541~570號,8.15,住,,,1020202,土地0建物1車位0,十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941110,121.57,3,2,2,有,有,有,21591,178,,0.0,0,續租。含管理費、稅金或水電等費用。,RPPOMLPJLHIFFCB37CC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道二段781~810號,77.28,商,,,1020208,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0670127,282.9,3,3,2,有,有,無,70000,247,,0.0,0,租賃層次:一層及二層及地下室,RPUPMLPJLHIFFCB97CC
西屯區,房地(土地+建物),臺中市西屯區環河路1~30號,82.73,住,,,1020301,土地1建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0880322,269.0,6,4,2,有,無,無,42000,156,,0.0,0,,RPPQMLPJLHIFFCB57CC
沙鹿區,房地(土地+建物),臺中市沙鹿區平等11街1~30號,112.0,住,,,1020304,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0930709,219.24,5,3,3,有,無,無,19000,87,,0.0,0,,RPROMLPJLHIFFCL58CC
豐原區,房地(土地+建物),臺中市豐原區圓環北路二段181~210號,60.51,住,,,1020301,土地1建物1車位0,二層,2,店面(店鋪),住家用,加強磚造,0610325,105.0,4,3,2,有,無,無,9000,86,,0.0,0,,RPSNMLPJLHIFFAL38CC
梧棲區,房地(土地+建物),臺中市梧棲區四維東路61~90號,16.98,商,,,1020301,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0840531,76.59,3,2,2,有,有,無,7000,91,,0.0,0,,RPUNMLPJLHIFFCL88DC
梧棲區,房地(土地+建物),臺中市清水區八德路82巷31~60號,60.0,住,,,1020301,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0691201,205.6,4,2,3,有,無,無,10000,49,,0.0,0,,RPQOMLQJLHIFFCL58CC
西屯區,建物,臺中市西屯區國安一路61~90號,0.0,住,,,1020205,土地0建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,87.84,2,1,1,有,有,有,17000,194,坡道平面,20.99,0,,RPROMLQJLHIFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區福雅路213巷31~60號,122.53,住,,,1020302,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0731224,114.34,6,2,3,有,無,無,17000,149,,0.0,0,,RPOPMLQJLHIFFCB47CC
北區,房地(土地+建物),臺中市北區青島西街91~120號,46.67,住,,,1020304,土地1建物1車位0,,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830622,341.22,2,2,3,有,有,無,29000,85,,0.0,0,,RPOOMLQJLHIFFBB27CC
北屯區,房地(土地+建物),臺中市北屯區昌平路二段11巷1~30號,26.12,住,,,1020222,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0820831,156.25,2,1,2,有,有,無,15000,96,,0.0,0,此租賃標的為大樓樓店的1~2層+夾層與騎樓,RPQPMLQJLHIFFBB57CC
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段160巷31~60號,10.81,住,,,1020301,土地2建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890218,87.28,2,1,1,有,有,有,12000,137,,0.0,0,,RPSPMLQJLHIFFBB77CC
西區,房地(土地+建物)+車位,臺中市西區五權西四街1~30號,10.24,住,,,1020301,土地1建物1車位1,二十層,29,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890803,214.32,4,2,2,有,有,有,22511,105,坡道平面,0.0,0,,RPPOMLQJLHIFFAB27CC
南區,房地(土地+建物),臺中市南區瑞豐街1巷1~30號,50.0,住,,,1020401,土地2建物1車位0,全,1,透天厝,住家用,見其他登記事項,0531210,76.54,2,2,2,有,無,有,9000,118,,0.0,0,,RPQNMLRJLHIFFAB37CC
西區,房地(土地+建物),臺中市西區模範街13巷1~30號,145.0,住,,,1020401,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750911,127.7,4,2,2,有,無,有,15000,117,,0.0,0,,RPSNMLRJLHIFFAB57CC
南區,建物,臺中市南區忠明南路1111~1140號,10.63,,,,1020301,土地0建物1車位0,十六層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0970121,138.16,4,2,2,有,有,有,140000,1013,,0.0,0,,RPUOMLRJLHIFFAB87CC
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段126巷1~30號,14.49,住,,,1020317,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870527,100.59,2,2,1,有,有,無,12500,124,坡道機械,7.17,0,,RPTNMLRJLHIFFCB87CC
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段151~180號,19.1,住,,,1010210,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861020,175.36,3,2,2,有,無,無,20000,114,坡道平面,23.55,0,,RPVPMLRJLHIFFCB28CC
西屯區,土地,福星段451~480地號,931.67,住,,,1020301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,140915,151,,0.0,0,,RPXOMLRJLHIFFCB48DC
西屯區,房地(土地+建物),臺中市西屯區文心路三段1~30號,8.49,住,,,1020301,土地1建物1車位0,十一層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980813,122.45,2,1,1,有,無,有,19000,155,,0.0,0,,RPWOMLSJLHIFFCB48DC
豐原區,建物,臺中市豐原區合作街37巷1~30號,40.0,,,,1020304,土地0建物1車位0,四層,4,套房(1房1廳1衛),住家用,加強磚造,0601229,40.0,1,1,1,有,無,有,6000,150,,0.0,0,,RPQNMLSJLHIFFAL48CC
